sample_id,kmer_AAT,kmer_CCT,kmer_TCC,kmer_CAT,kmer_GGC,kmer_ACT,kmer_GCG,kmer_ATG,kmer_GTT,kmer_CTT,kmer_GCA,kmer_GGA,gc_content,kmer_CAG,kmer_GAA,kmer_GAT,kmer_GGG,kmer_CGA,kmer_ATA,kmer_TAC,kmer_TGT,kmer_GTC,kmer_ATC,kmer_CGT,kmer_GTA,kmer_CTG,kmer_ACG,kmer_GGT,kmer_GCT,kmer_TAT,kmer_AGA,kmer_AAA,kmer_CGG,kmer_AGC,kmer_TGA,kmer_CTC,kmer_CCA,kmer_GAG,kmer_CCG,kmer_TAG,total_mutations,kmer_ACC,kmer_GTG,kmer_AGG,kmer_GCC,kmer_GAC,kmer_TTC,kmer_AGT,kmer_TAA,kmer_TTA,kmer_TGG,kmer_TCA,kmer_CAC,kmer_TTT,kmer_CGC,length_diff,kmer_AAG,kmer_TCT,mutation_density,kmer_AAC,kmer_ATT,kmer_CCC,kmer_TGC,kmer_TCG,genome_length,kmer_CAA,kmer_TTG,kmer_CTA,kmer_ACA
KY474331.1,0.018880647,0.009440323,0.008766015,0.020229265,0.0128118675,0.014160486,0.0026972354,0.024949428,0.014834794,0.0067430884,0.01685772,0.035738368,0.45656565,0.024949428,0.03371544,0.01753203,0.01820634,0.0033715442,0.014834794,0.010788942,0.01685772,0.01146325,0.014834794,0.007417397,0.008766015,0.018880647,0.0067430884,0.01146325,0.015509103,0.008766015,0.030343898,0.038435604,0.005394471,0.016183412,0.01753203,0.0128118675,0.01685772,0.020229265,0.0020229265,0.014834794,,0.010788942,0.014834794,0.027646663,0.008766015,0.015509103,0.008766015,0.014160486,0.008766015,0.008766015,0.027646663,0.020903574,0.0229265,0.016183412,0.0033715442,-1.0,0.027646663,0.010114633,0.0048598130841121,0.021577884,0.010788942,0.0060687796,0.01146325,0.008091706,10648.0,0.025623735,0.014834794,0.010788942,0.03910991
KY474330.1,0.018880647,0.009440323,0.008766015,0.020229265,0.0128118675,0.014160486,0.0026972354,0.024949428,0.014834794,0.0067430884,0.01685772,0.035738368,0.45589226,0.024949428,0.03371544,0.01753203,0.01820634,0.0033715442,0.014834794,0.010788942,0.01685772,0.01146325,0.014834794,0.007417397,0.008766015,0.01820634,0.0067430884,0.010788942,0.015509103,0.008766015,0.030343898,0.038435604,0.005394471,0.016183412,0.01753203,0.0128118675,0.01685772,0.020229265,0.0020229265,0.015509103,,0.010788942,0.014834794,0.027646663,0.008766015,0.015509103,0.008766015,0.014834794,0.008766015,0.008766015,0.026972353,0.020903574,0.0229265,0.016183412,0.0033715442,-1.0,0.027646663,0.010114633,0.0048598130841121,0.021577884,0.010788942,0.0060687796,0.01146325,0.008091706,10648.0,0.025623735,0.014834794,0.01146325,0.03910991
KY474329.1,0.018880647,0.009440323,0.008766015,0.020229265,0.0128118675,0.014160486,0.0026972354,0.024949428,0.014834794,0.0067430884,0.01685772,0.03641268,0.45656565,0.024949428,0.03371544,0.01753203,0.01820634,0.0033715442,0.014834794,0.010788942,0.01753203,0.01146325,0.014160486,0.0067430884,0.008766015,0.018880647,0.0067430884,0.01146325,0.015509103,0.008766015,0.029669588,0.037761293,0.005394471,0.016183412,0.01753203,0.0128118675,0.01685772,0.020229265,0.0020229265,0.014834794,,0.010788942,0.014834794,0.028320972,0.008766015,0.015509103,0.008766015,0.014160486,0.008766015,0.008766015,0.027646663,0.020903574,0.0229265,0.016183412,0.0033715442,-1.0,0.027646663,0.010114633,0.0048598130841121,0.021577884,0.01146325,0.0060687796,0.01146325,0.007417397,10648.0,0.025623735,0.015509103,0.010788942,0.03910991
KY474328.1,0.01820634,0.010114633,0.008766015,0.020229265,0.0128118675,0.013486177,0.0026972354,0.024949428,0.014834794,0.0067430884,0.01685772,0.035738368,0.45723906,0.024949428,0.033041134,0.01820634,0.01820634,0.0033715442,0.014834794,0.010788942,0.01685772,0.01146325,0.014834794,0.007417397,0.008766015,0.01820634,0.0067430884,0.01146325,0.015509103,0.008766015,0.031018207,0.037761293,0.005394471,0.016183412,0.01685772,0.0128118675,0.01685772,0.020903574,0.0020229265,0.014834794,,0.01146325,0.014834794,0.027646663,0.008766015,0.014834794,0.008766015,0.014160486,0.009440323,0.008766015,0.027646663,0.020903574,0.0229265,0.015509103,0.0033715442,-1.0,0.027646663,0.010114633,0.0048598130841121,0.02225219,0.010788942,0.0060687796,0.01146325,0.008091706,10648.0,0.025623735,0.014834794,0.01146325,0.03910991
KY474327.1,0.018893387,0.009446694,0.00877193,0.020242915,0.012820513,0.01417004,0.0026990552,0.025641026,0.01417004,0.0067476383,0.016869096,0.036437247,0.45656565,0.024966262,0.033738192,0.01754386,0.01754386,0.0033738192,0.01417004,0.010796221,0.016869096,0.011470986,0.014844804,0.007422402,0.009446694,0.018893387,0.0067476383,0.011470986,0.015519568,0.00877193,0.029689608,0.0391363,0.0053981105,0.016194332,0.01754386,0.012820513,0.016869096,0.020242915,0.0020242915,0.01417004,,0.010796221,0.014844804,0.027665317,0.00877193,0.015519568,0.00877193,0.01417004,0.00877193,0.008097166,0.02834008,0.020917678,0.022941971,0.016194332,0.0033738192,-1.0,0.027665317,0.010121457,0.0048598130841121,0.021592442,0.010796221,0.0060728746,0.011470986,0.008097166,10648.0,0.025641026,0.014844804,0.010796221,0.0391363
KY474326.1,0.018880647,0.009440323,0.008766015,0.020229265,0.0128118675,0.014160486,0.0026972354,0.024949428,0.014834794,0.0067430884,0.01685772,0.035738368,0.45656565,0.024949428,0.03371544,0.01753203,0.01820634,0.0033715442,0.014834794,0.010788942,0.01685772,0.01146325,0.014834794,0.007417397,0.008766015,0.018880647,0.0067430884,0.01146325,0.015509103,0.008766015,0.030343898,0.038435604,0.005394471,0.016183412,0.01753203,0.0128118675,0.01685772,0.020229265,0.0020229265,0.014834794,,0.010788942,0.014834794,0.027646663,0.008766015,0.015509103,0.008766015,0.014160486,0.008766015,0.008766015,0.027646663,0.020903574,0.0229265,0.016183412,0.0033715442,-1.0,0.027646663,0.010114633,0.0048598130841121,0.021577884,0.010788942,0.0060687796,0.01146325,0.008091706,10648.0,0.025623735,0.014834794,0.010788942,0.03910991
KY474325.1,0.018880647,0.009440323,0.008766015,0.020229265,0.0128118675,0.014160486,0.0026972354,0.024949428,0.014834794,0.0067430884,0.01685772,0.035738368,0.45589226,0.024949428,0.03371544,0.01753203,0.01820634,0.0033715442,0.014834794,0.010788942,0.01685772,0.01146325,0.014834794,0.007417397,0.008766015,0.01820634,0.0067430884,0.010788942,0.015509103,0.008766015,0.030343898,0.038435604,0.005394471,0.016183412,0.01753203,0.0128118675,0.01685772,0.020229265,0.0020229265,0.015509103,,0.010788942,0.014834794,0.027646663,0.008766015,0.015509103,0.008766015,0.014834794,0.008766015,0.008766015,0.026972353,0.020903574,0.0229265,0.016183412,0.0033715442,-1.0,0.027646663,0.010114633,0.0048598130841121,0.021577884,0.010788942,0.0060687796,0.01146325,0.008091706,10648.0,0.025623735,0.014834794,0.01146325,0.03910991
KY474324.1,0.019554956,0.009440323,0.008766015,0.020229265,0.0128118675,0.014160486,0.0026972354,0.024949428,0.014834794,0.0067430884,0.01685772,0.035738368,0.45521885,0.024949428,0.03371544,0.01685772,0.01820634,0.0033715442,0.014834794,0.010788942,0.01685772,0.01146325,0.014834794,0.007417397,0.008766015,0.01753203,0.0067430884,0.010788942,0.015509103,0.008766015,0.030343898,0.038435604,0.005394471,0.016183412,0.01685772,0.0128118675,0.01685772,0.020229265,0.0020229265,0.015509103,,0.010788942,0.014834794,0.027646663,0.008766015,0.015509103,0.008766015,0.014834794,0.009440323,0.008766015,0.026972353,0.020903574,0.0229265,0.016183412,0.0033715442,-1.0,0.027646663,0.010114633,0.0048598130841121,0.021577884,0.010788942,0.0060687796,0.01146325,0.008091706,10648.0,0.025623735,0.014834794,0.012137559,0.03910991
KY474323.1,0.018880647,0.009440323,0.008766015,0.020229265,0.0128118675,0.014160486,0.0026972354,0.024949428,0.014834794,0.0067430884,0.01685772,0.035738368,0.45656565,0.024949428,0.03371544,0.01753203,0.01820634,0.0033715442,0.014834794,0.010788942,0.01685772,0.01146325,0.014834794,0.007417397,0.008766015,0.018880647,0.0067430884,0.01146325,0.015509103,0.008766015,0.030343898,0.038435604,0.005394471,0.016183412,0.01753203,0.0128118675,0.01685772,0.020229265,0.0020229265,0.014834794,,0.010788942,0.014834794,0.027646663,0.008766015,0.015509103,0.008766015,0.014160486,0.008766015,0.008766015,0.027646663,0.020903574,0.0229265,0.016183412,0.0033715442,-1.0,0.027646663,0.010114633,0.0048598130841121,0.021577884,0.010788942,0.0060687796,0.01146325,0.008091706,10648.0,0.025623735,0.014834794,0.010788942,0.03910991
KY474322.1,0.018880647,0.009440323,0.008766015,0.020229265,0.0128118675,0.014160486,0.0026972354,0.024949428,0.014834794,0.0067430884,0.01685772,0.035738368,0.45589226,0.024949428,0.03371544,0.01753203,0.01820634,0.0033715442,0.014834794,0.010788942,0.01685772,0.01146325,0.014834794,0.007417397,0.008766015,0.01820634,0.0067430884,0.01146325,0.015509103,0.008766015,0.030343898,0.038435604,0.005394471,0.016183412,0.01685772,0.0128118675,0.01685772,0.020229265,0.0020229265,0.014834794,,0.010788942,0.014834794,0.027646663,0.008766015,0.014834794,0.008766015,0.014160486,0.009440323,0.008766015,0.027646663,0.020903574,0.0229265,0.016183412,0.0033715442,-1.0,0.027646663,0.010114633,0.0048598130841121,0.02225219,0.010788942,0.0060687796,0.01146325,0.008091706,10648.0,0.025623735,0.014834794,0.01146325,0.03910991
KY474321.1,0.019554956,0.008766015,0.008766015,0.020229265,0.0128118675,0.014834794,0.0026972354,0.024949428,0.014834794,0.007417397,0.015509103,0.03506406,0.45252526,0.024275118,0.03506406,0.01685772,0.01820634,0.0033715442,0.014834794,0.012137559,0.01685772,0.01146325,0.014834794,0.007417397,0.009440323,0.01820634,0.0067430884,0.01146325,0.01685772,0.008766015,0.031018207,0.038435604,0.005394471,0.014834794,0.01753203,0.0128118675,0.015509103,0.019554956,0.0020229265,0.015509103,,0.010114633,0.014834794,0.026972353,0.007417397,0.015509103,0.008766015,0.014834794,0.008766015,0.008766015,0.027646663,0.020903574,0.021577884,0.016183412,0.0033715442,-1.0,0.027646663,0.010114633,0.0049532710280373,0.02225219,0.010788942,0.0060687796,0.01146325,0.008091706,10647.0,0.025623735,0.015509103,0.012137559,0.039784223
KY474320.1,0.019554956,0.009440323,0.008766015,0.020229265,0.0128118675,0.0128118675,0.0026972354,0.024949428,0.014834794,0.0067430884,0.015509103,0.03506406,0.45521885,0.024275118,0.03506406,0.01685772,0.01820634,0.0033715442,0.014834794,0.010114633,0.016183412,0.01146325,0.014160486,0.008091706,0.009440323,0.01820634,0.0067430884,0.01146325,0.015509103,0.008766015,0.031018207,0.038435604,0.005394471,0.014834794,0.01753203,0.0128118675,0.01753203,0.019554956,0.0026972354,0.015509103,,0.012137559,0.014834794,0.026972353,0.008766015,0.015509103,0.008766015,0.014834794,0.009440323,0.009440323,0.027646663,0.020229265,0.02360081,0.016183412,0.0033715442,-1.0,0.027646663,0.010114633,0.0049532710280373,0.02225219,0.01146325,0.0060687796,0.01146325,0.008091706,10647.0,0.024949428,0.014834794,0.010114633,0.039784223
KY474319.1,0.018880647,0.009440323,0.008766015,0.020229265,0.0128118675,0.014160486,0.0026972354,0.024949428,0.014834794,0.0067430884,0.01685772,0.035738368,0.45656565,0.024949428,0.03371544,0.01753203,0.01820634,0.0033715442,0.014834794,0.010788942,0.01685772,0.01146325,0.014834794,0.007417397,0.008766015,0.018880647,0.0067430884,0.01146325,0.015509103,0.008766015,0.030343898,0.038435604,0.005394471,0.016183412,0.01753203,0.0128118675,0.01685772,0.020229265,0.0020229265,0.014834794,,0.010788942,0.014834794,0.027646663,0.008766015,0.015509103,0.008766015,0.014160486,0.008766015,0.008766015,0.027646663,0.020903574,0.0229265,0.016183412,0.0033715442,-1.0,0.027646663,0.010114633,0.0048598130841121,0.021577884,0.010788942,0.0060687796,0.01146325,0.008091706,10648.0,0.025623735,0.014834794,0.010788942,0.03910991
KY474318.1,0.018880647,0.010114633,0.008766015,0.020229265,0.0128118675,0.013486177,0.0026972354,0.024949428,0.014834794,0.0067430884,0.01685772,0.035738368,0.45723906,0.024949428,0.03371544,0.01753203,0.01820634,0.0033715442,0.014834794,0.010788942,0.01685772,0.01146325,0.014834794,0.007417397,0.008766015,0.018880647,0.0067430884,0.01146325,0.015509103,0.008766015,0.030343898,0.038435604,0.005394471,0.016183412,0.01753203,0.012137559,0.01685772,0.020229265,0.0020229265,0.014834794,,0.01146325,0.014834794,0.027646663,0.008766015,0.015509103,0.008766015,0.014160486,0.008766015,0.008766015,0.027646663,0.020903574,0.0229265,0.016183412,0.0033715442,-1.0,0.027646663,0.009440323,0.0048598130841121,0.021577884,0.010788942,0.0067430884,0.01146325,0.008091706,10648.0,0.025623735,0.014834794,0.010788942,0.03910991
KY474317.1,0.019554956,0.009440323,0.008766015,0.020229265,0.0128118675,0.0128118675,0.0026972354,0.024949428,0.014834794,0.0067430884,0.015509103,0.03438975,0.45454547,0.02360081,0.03506406,0.01685772,0.01820634,0.0033715442,0.014834794,0.010114633,0.016183412,0.01146325,0.014160486,0.008091706,0.009440323,0.01820634,0.0067430884,0.01146325,0.015509103,0.008766015,0.031692516,0.038435604,0.005394471,0.014834794,0.01753203,0.0128118675,0.01753203,0.019554956,0.0026972354,0.015509103,,0.012137559,0.014834794,0.026298044,0.008766015,0.015509103,0.008766015,0.014834794,0.009440323,0.009440323,0.027646663,0.020229265,0.02360081,0.016183412,0.0033715442,-1.0,0.028320972,0.010114633,0.0049532710280373,0.02225219,0.01146325,0.0060687796,0.01146325,0.008091706,10647.0,0.025623735,0.014834794,0.010114633,0.039784223
KY474316.1,0.019554956,0.008766015,0.008766015,0.020229265,0.0128118675,0.014834794,0.0026972354,0.024949428,0.014834794,0.007417397,0.015509103,0.03506406,0.45252526,0.024275118,0.03506406,0.01685772,0.01820634,0.0033715442,0.014834794,0.012137559,0.01685772,0.01146325,0.014834794,0.007417397,0.009440323,0.01820634,0.0067430884,0.01146325,0.01685772,0.008766015,0.031018207,0.038435604,0.005394471,0.014834794,0.01753203,0.0128118675,0.015509103,0.019554956,0.0020229265,0.015509103,,0.010114633,0.014834794,0.026972353,0.007417397,0.015509103,0.008766015,0.014834794,0.008766015,0.008766015,0.027646663,0.020903574,0.021577884,0.016183412,0.0033715442,-1.0,0.027646663,0.010114633,0.0049532710280373,0.02225219,0.010788942,0.0060687796,0.01146325,0.008091706,10647.0,0.025623735,0.015509103,0.012137559,0.039784223
KY474315.1,0.019554956,0.009440323,0.008766015,0.019554956,0.0128118675,0.014160486,0.0026972354,0.024949428,0.014834794,0.0067430884,0.01685772,0.035738368,0.45589226,0.024949428,0.03371544,0.01753203,0.01820634,0.0033715442,0.015509103,0.010788942,0.01685772,0.01146325,0.014834794,0.007417397,0.008766015,0.018880647,0.0067430884,0.01146325,0.015509103,0.009440323,0.030343898,0.038435604,0.005394471,0.016183412,0.01753203,0.0128118675,0.01685772,0.020229265,0.0020229265,0.014834794,,0.010788942,0.014834794,0.027646663,0.008766015,0.015509103,0.008766015,0.014160486,0.008766015,0.008766015,0.027646663,0.020903574,0.0229265,0.016183412,0.0033715442,-1.0,0.027646663,0.010114633,0.0048598130841121,0.020903574,0.010788942,0.0060687796,0.01146325,0.008091706,10648.0,0.025623735,0.014834794,0.010788942,0.038435604
KY474314.1,0.018880647,0.009440323,0.008766015,0.020229265,0.0128118675,0.014160486,0.0026972354,0.024949428,0.014834794,0.0067430884,0.01685772,0.035738368,0.45656565,0.024949428,0.03371544,0.01753203,0.01820634,0.0033715442,0.014834794,0.010788942,0.01685772,0.01146325,0.014834794,0.007417397,0.008766015,0.018880647,0.0067430884,0.01146325,0.015509103,0.008766015,0.030343898,0.038435604,0.005394471,0.016183412,0.01753203,0.0128118675,0.01685772,0.020229265,0.0020229265,0.014834794,,0.010788942,0.014834794,0.027646663,0.008766015,0.015509103,0.008766015,0.014160486,0.008766015,0.008766015,0.027646663,0.020903574,0.0229265,0.016183412,0.0033715442,-1.0,0.027646663,0.010114633,0.0048598130841121,0.021577884,0.010788942,0.0060687796,0.01146325,0.008091706,10648.0,0.025623735,0.014834794,0.010788942,0.03910991
KY474313.1,0.018893387,0.009446694,0.00877193,0.020242915,0.012820513,0.01417004,0.0026990552,0.024966262,0.014844804,0.0067476383,0.016869096,0.03576248,0.45589226,0.024966262,0.033738192,0.01754386,0.018218623,0.0033738192,0.014844804,0.010796221,0.016869096,0.011470986,0.014844804,0.007422402,0.00877193,0.018893387,0.0067476383,0.011470986,0.015519568,0.00877193,0.030364372,0.03846154,0.004723347,0.016194332,0.01754386,0.012820513,0.016869096,0.020242915,0.0020242915,0.014844804,,0.010796221,0.014844804,0.027665317,0.00877193,0.015519568,0.008097166,0.01417004,0.00877193,0.00877193,0.02834008,0.020917678,0.022941971,0.016194332,0.0033738192,-1.0,0.027665317,0.010121457,0.0048598130841121,0.021592442,0.010796221,0.0060728746,0.011470986,0.007422402,10648.0,0.025641026,0.015519568,0.010796221,0.0391363
KY474312.1,0.018880647,0.009440323,0.008766015,0.020229265,0.0128118675,0.014160486,0.0026972354,0.024949428,0.014834794,0.0067430884,0.01685772,0.035738368,0.45589226,0.024949428,0.03371544,0.01753203,0.01820634,0.0033715442,0.014834794,0.01146325,0.01685772,0.01146325,0.014834794,0.007417397,0.008766015,0.018880647,0.0067430884,0.01146325,0.016183412,0.008766015,0.030343898,0.038435604,0.005394471,0.016183412,0.01753203,0.0128118675,0.016183412,0.020229265,0.0020229265,0.014834794,,0.010788942,0.014834794,0.027646663,0.008091706,0.015509103,0.008766015,0.014160486,0.008766015,0.008766015,0.027646663,0.020903574,0.02225219,0.016183412,0.0033715442,-1.0,0.027646663,0.010114633,0.0048598130841121,0.021577884,0.010788942,0.0060687796,0.01146325,0.008091706,10648.0,0.025623735,0.014834794,0.01146325,0.03910991
KY474311.1,0.019554956,0.009440323,0.008766015,0.020229265,0.0128118675,0.014160486,0.0026972354,0.02360081,0.014834794,0.0067430884,0.016183412,0.03438975,0.45319864,0.024275118,0.03371544,0.01685772,0.01820634,0.0033715442,0.016183412,0.010788942,0.01685772,0.01146325,0.014834794,0.007417397,0.009440323,0.018880647,0.0067430884,0.010788942,0.015509103,0.008766015,0.031018207,0.04045853,0.005394471,0.015509103,0.01753203,0.0128118675,0.01685772,0.020229265,0.0020229265,0.01685772,,0.010788942,0.014834794,0.026972353,0.008766015,0.015509103,0.008766015,0.015509103,0.008766015,0.008766015,0.026298044,0.020903574,0.0229265,0.016183412,0.0033715442,-1.0,0.026972353,0.010114633,0.0049532710280373,0.021577884,0.010788942,0.0060687796,0.01146325,0.008091706,10647.0,0.025623735,0.014834794,0.010788942,0.03910991
KY474310.1,0.019554956,0.009440323,0.008766015,0.020229265,0.0128118675,0.014160486,0.0026972354,0.02360081,0.014834794,0.0067430884,0.016183412,0.03438975,0.45319864,0.024275118,0.03371544,0.01685772,0.01820634,0.0033715442,0.016183412,0.010788942,0.01685772,0.01146325,0.014834794,0.007417397,0.009440323,0.018880647,0.0067430884,0.010788942,0.015509103,0.008766015,0.031018207,0.04045853,0.005394471,0.015509103,0.01753203,0.0128118675,0.01685772,0.020229265,0.0020229265,0.01685772,,0.010788942,0.014834794,0.026972353,0.008766015,0.015509103,0.008766015,0.015509103,0.008766015,0.008766015,0.026298044,0.020903574,0.0229265,0.016183412,0.0033715442,-1.0,0.026972353,0.010114633,0.0049532710280373,0.021577884,0.010788942,0.0060687796,0.01146325,0.008091706,10647.0,0.025623735,0.014834794,0.010788942,0.03910991
KY474309.1,0.018880647,0.009440323,0.008766015,0.020229265,0.0128118675,0.014160486,0.0026972354,0.024949428,0.014834794,0.0067430884,0.01685772,0.035738368,0.45589226,0.024949428,0.03371544,0.01753203,0.01820634,0.0033715442,0.014834794,0.010788942,0.01685772,0.01146325,0.014834794,0.007417397,0.008766015,0.01820634,0.0067430884,0.010788942,0.015509103,0.008766015,0.030343898,0.038435604,0.005394471,0.016183412,0.01753203,0.0128118675,0.01685772,0.020229265,0.0020229265,0.015509103,,0.010788942,0.014834794,0.027646663,0.008766015,0.015509103,0.008766015,0.014834794,0.008766015,0.008766015,0.026972353,0.020903574,0.0229265,0.016183412,0.0033715442,-1.0,0.027646663,0.010114633,0.0048598130841121,0.021577884,0.010788942,0.0060687796,0.01146325,0.008091706,10648.0,0.025623735,0.014834794,0.01146325,0.03910991
KY474308.1,0.018880647,0.009440323,0.008766015,0.020229265,0.0128118675,0.014160486,0.0026972354,0.024949428,0.014834794,0.0067430884,0.01685772,0.035738368,0.45656565,0.024949428,0.03371544,0.01753203,0.01820634,0.0033715442,0.014834794,0.010788942,0.01685772,0.01146325,0.014834794,0.007417397,0.008766015,0.018880647,0.0067430884,0.01146325,0.015509103,0.008766015,0.030343898,0.038435604,0.005394471,0.016183412,0.01753203,0.0128118675,0.01685772,0.020229265,0.0020229265,0.014834794,,0.010788942,0.014834794,0.027646663,0.008766015,0.015509103,0.008766015,0.014160486,0.008766015,0.008766015,0.027646663,0.020903574,0.0229265,0.016183412,0.0033715442,-1.0,0.027646663,0.010114633,0.0048598130841121,0.021577884,0.010788942,0.0060687796,0.01146325,0.008091706,10648.0,0.025623735,0.014834794,0.010788942,0.03910991
KY474307.1,0.01685772,0.008091706,0.0067430884,0.019554956,0.010788942,0.020903574,0.0067430884,0.0229265,0.013486177,0.0128118675,0.020229265,0.037086986,0.47138047,0.020229265,0.03371544,0.014160486,0.01820634,0.009440323,0.012137559,0.008766015,0.01685772,0.013486177,0.009440323,0.009440323,0.005394471,0.020229265,0.01146325,0.013486177,0.013486177,0.007417397,0.026298044,0.035738368,0.0067430884,0.015509103,0.01820634,0.0047201617,0.01685772,0.01820634,0.005394471,0.010788942,,0.01820634,0.018880647,0.02360081,0.005394471,0.024949428,0.014834794,0.01146325,0.010114633,0.0067430884,0.030343898,0.020229265,0.020229265,0.010788942,0.005394471,-1.0,0.027646663,0.008091706,0.0021495327102803,0.024949428,0.013486177,0.0067430884,0.014160486,0.007417397,10677.0,0.025623735,0.01753203,0.0128118675,0.028320972
KY474306.1,0.016183412,0.007417397,0.0047201617,0.020903574,0.010114633,0.021577884,0.0060687796,0.0229265,0.013486177,0.012137559,0.020229265,0.037761293,0.47272727,0.020903574,0.03371544,0.0128118675,0.018880647,0.010114633,0.012137559,0.009440323,0.016183412,0.01146325,0.007417397,0.007417397,0.005394471,0.021577884,0.01146325,0.014160486,0.014160486,0.0067430884,0.026972353,0.033041134,0.0060687796,0.016183412,0.01685772,0.0060687796,0.01685772,0.018880647,0.0060687796,0.009440323,,0.019554956,0.01820634,0.02360081,0.0060687796,0.026298044,0.016183412,0.010788942,0.010114633,0.0067430884,0.032366823,0.021577884,0.020229265,0.0128118675,0.0060687796,-1.0,0.027646663,0.008766015,0.0021495327102803,0.025623735,0.014160486,0.0060687796,0.014160486,0.0060687796,10677.0,0.025623735,0.01685772,0.01146325,0.02899528
KY474305.1,0.016183412,0.007417397,0.0047201617,0.020903574,0.010114633,0.021577884,0.0060687796,0.0229265,0.013486177,0.0128118675,0.020229265,0.037761293,0.47340068,0.020903574,0.03371544,0.0128118675,0.018880647,0.010114633,0.012137559,0.009440323,0.016183412,0.01146325,0.007417397,0.007417397,0.005394471,0.021577884,0.01146325,0.014160486,0.014160486,0.0067430884,0.026972353,0.033041134,0.0067430884,0.016183412,0.01685772,0.0060687796,0.01685772,0.018880647,0.0060687796,0.009440323,,0.019554956,0.01820634,0.0229265,0.0060687796,0.026298044,0.01685772,0.010788942,0.010114633,0.0067430884,0.031692516,0.021577884,0.020229265,0.012137559,0.0060687796,-1.0,0.027646663,0.008766015,0.0022429906542056,0.025623735,0.014160486,0.0060687796,0.014160486,0.0067430884,10676.0,0.025623735,0.016183412,0.01146325,0.02899528
KY474304.1,0.01685772,0.008766015,0.0067430884,0.018880647,0.010788942,0.021577884,0.0067430884,0.02225219,0.013486177,0.01146325,0.020229265,0.037086986,0.47407407,0.020229265,0.03438975,0.013486177,0.01820634,0.009440323,0.012137559,0.009440323,0.01685772,0.013486177,0.008766015,0.009440323,0.005394471,0.021577884,0.012137559,0.013486177,0.013486177,0.0067430884,0.026298044,0.03506406,0.0067430884,0.015509103,0.018880647,0.0047201617,0.01753203,0.01820634,0.0047201617,0.010788942,,0.018880647,0.018880647,0.024275118,0.005394471,0.025623735,0.014834794,0.01146325,0.009440323,0.005394471,0.030343898,0.019554956,0.020903574,0.010788942,0.005394471,-1.0,0.027646663,0.008091706,0.0020560747663551,0.024949428,0.0128118675,0.0067430884,0.014160486,0.007417397,10678.0,0.025623735,0.01753203,0.013486177,0.028320972
KY474303.1,0.01685772,0.008766015,0.0067430884,0.018880647,0.010788942,0.021577884,0.0067430884,0.02225219,0.013486177,0.01146325,0.020229265,0.037086986,0.47407407,0.020229265,0.03438975,0.013486177,0.01820634,0.009440323,0.012137559,0.009440323,0.01685772,0.013486177,0.008766015,0.009440323,0.005394471,0.021577884,0.012137559,0.013486177,0.013486177,0.0067430884,0.026298044,0.03506406,0.0067430884,0.015509103,0.018880647,0.0047201617,0.01753203,0.01820634,0.0047201617,0.010788942,,0.018880647,0.018880647,0.024275118,0.005394471,0.025623735,0.014834794,0.01146325,0.009440323,0.005394471,0.030343898,0.019554956,0.020903574,0.010788942,0.005394471,-1.0,0.027646663,0.008091706,0.0020560747663551,0.024949428,0.0128118675,0.0067430884,0.014160486,0.007417397,10678.0,0.025623735,0.01753203,0.013486177,0.028320972
KY882458.1,0.02225219,0.008766015,0.009440323,0.020903574,0.012137559,0.01146325,0.0026972354,0.026972353,0.014160486,0.010788942,0.016183412,0.038435604,0.45185184,0.024949428,0.037761293,0.014160486,0.018880647,0.005394471,0.0128118675,0.0060687796,0.01685772,0.012137559,0.014160486,0.007417397,0.009440323,0.0128118675,0.005394471,0.010788942,0.012137559,0.012137559,0.027646663,0.038435604,0.005394471,0.0128118675,0.014834794,0.010788942,0.01753203,0.01753203,0.004045853,0.014834794,,0.010788942,0.013486177,0.029669588,0.010114633,0.016183412,0.010114633,0.014160486,0.008091706,0.0128118675,0.026298044,0.020903574,0.02360081,0.014160486,0.0026972354,-1.0,0.026972353,0.008091706,0.0021495327102803,0.02360081,0.015509103,0.007417397,0.0128118675,0.008766015,10723.0,0.026972353,0.01753203,0.0060687796,0.04180715
MG189962.1,0.021577884,0.009440323,0.009440323,0.021577884,0.0128118675,0.014160486,0.0026972354,0.02899528,0.015509103,0.008766015,0.01685772,0.038435604,0.45050505,0.02360081,0.038435604,0.014160486,0.01753203,0.005394471,0.0128118675,0.007417397,0.01820634,0.010788942,0.012137559,0.004045853,0.008091706,0.014160486,0.005394471,0.010788942,0.012137559,0.010788942,0.025623735,0.043155767,0.005394471,0.0128118675,0.016183412,0.010788942,0.01820634,0.01753203,0.0033715442,0.013486177,,0.01146325,0.014160486,0.026972353,0.010114633,0.015509103,0.008766015,0.015509103,0.008091706,0.010114633,0.02899528,0.019554956,0.0229265,0.015509103,0.0033715442,-1.0,0.026298044,0.0067430884,0.0032710280373831,0.025623735,0.014160486,0.007417397,0.013486177,0.0067430884,10665.0,0.026972353,0.019554956,0.008766015,0.04045853
